species,countryCode,Longitude,Latitude,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species2,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode2,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
Acianthera verecunda,CR,"-83,94","9,41",45818544,848182d0-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera verecunda,,SPECIES,Pleurothallis verecunda Schltr.,Pleurothallis verecunda,Pleurothallis verecunda  schltr.,CR,Viento Fresco.,San José,PRESENT,,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,9.41,-83.94,,,453,0,,,08/02/2001,8,2,2001,2839909,2839908,PRESERVED_SPECIMEN,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),227860,,"Quesada, Alonso",,CC_BY_4_0,,"Lobo, Silvia",,,2025-02-16T15:36:08.929Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE
Acianthera pantasmi,CR,"-83,33","9,76",45818571,848182d0-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pantasmi,,SPECIES,Pleurothallis pantasmi Rchb.f.,Pleurothallis pantasmi,Pleurothallis pantasmi  Rchb. f.,CR,Almirante. Siguiendo la fila entre las cuencas superiores de los  Ríos Xichiary y Boyei,Limón,PRESENT,,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,9.76,-83.33,,,1100,0,,,10/08/1995,10,8,1995,2839821,2839819,PRESERVED_SPECIMEN,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),230011,,"Quesada, Alonso",,CC_BY_4_0,,"Herrera, Gerardo",,,2025-02-16T15:36:08.930Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE
,CR,"-84,68","10,26",45818574,848182d0-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Pleurothallis cogniauxiana,Pleurothallis cogniauxiana  Schltr.,CR,Arancibia. Corazón de Jesús. Cabecera  quebrada Las Vueltas.,Puntarenas,PRESENT,,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,10.26,-84.68,,,1400,0,,,23/05/1996,23,5,1996,7848554,,PRESERVED_SPECIMEN,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),230026,,"Quesada, Alonso",,CC_BY_4_0,,"Herrera, Gerardo",,,2025-02-16T15:36:08.774Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE
Acianthera pantasmi,CR,"-84,02","9,54",45818593,848182d0-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pantasmi,,SPECIES,Pleurothallis pantasmi Rchb.f.,Pleurothallis pantasmi,Pleurothallis pantasmi  Rchb. f.,CR,Llanos de Santa María.,San José,PRESENT,,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,9.54,-84.02,,,550,50,,,23/03/1999,23,3,1999,2839821,2839819,PRESERVED_SPECIMEN,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),230295,,"Quesada, Alonso",,CC_BY_4_0,,"Estrada, Armando",,,2025-02-16T15:36:09.125Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE
Acianthera sicaria,CR,"-83,21","8,68",45818624,848182d0-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera sicaria,,SPECIES,Pleurothallis sicaria Lindl.,Pleurothallis sicaria,Pleurothallis sicaria  Lindl.,CR,P. N. Piedras Blancas P.N. Piedras Blancas.Catarata El Chorro.,Puntarenas,PRESENT,,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,8.68,-83.21,,,70,0,,,24/04/2001,24,4,2001,2839590,2839584,PRESERVED_SPECIMEN,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),233018,,"Quesada, Alonso",,CC_BY_4_0,,"Huber, Werner",,,2025-02-16T15:36:09.126Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE
,CR,"-83,86","9,52",45818633,848182d0-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Pleurothallis cogniauxiana,Pleurothallis cogniauxiana  Schltr.,CR,Peor es nada. Finca medio queso. Estribaciones del Cerro Lira.,San José,PRESENT,,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,9.52,-83.86,,,1800,0,,,,,,,7848554,,PRESERVED_SPECIMEN,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),233584,,"Quesada, Alonso",,CC_BY_4_0,,"Herrera, Gerardo",,,2025-02-16T15:36:09.126Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE
,CR,"-83,85","9,47",45818645,848182d0-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Pleurothallis cogniauxiana,Pleurothallis cogniauxiana  Schltr.,CR,Zaragoza.,San José,PRESENT,,036cdc50-e7f5-11d9-9a0e-b8a03c50a862,9.47,-83.85,,,1110,0,,,06/03/2001,6,3,2001,7848554,,PRESERVED_SPECIMEN,Museo Nacional de Costa Rica (MNCR),Herbario Nacional de Costa Rica (CR),234738,,"Quesada, Alonso",,CC_BY_4_0,,"Quesada, Alonso",,,2025-02-16T15:36:09.635Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE
Acianthera eximia,MX,-9,16,46356770,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera eximia,,SPECIES,Acianthera eximia (L.O.Williams) Solano,Acianthera eximia (L.O. Williams) Solano ined.,(L.O. Williams) Solano ined.,MX,Distrito: Pochutla. El Placeton. A 1.6 Km al NW de la finca El Faro en linea,Oaxaca,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,1.600.417,-9.612.667,,,1761,,,,2004-02,,2,2004,2839861,2839861,PRESERVED_SPECIMEN,IBUNAM,MEXU,1162322,,Gerardo A. Salazar Ch.,,CC_BY_NC_4_0,,Kenia Velasco Gutierrez,,,2025-02-16T15:31:38.708Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera eximia,MX,-9,16,46356776,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera eximia,,SPECIES,Acianthera eximia (L.O.Williams) Solano,Acianthera eximia (L.O. Williams) Solano ined.,(L.O. Williams) Solano ined.,MX,Distrito Pochutla: El Placeton a 1.7 Km en RL de la finca El Faro,Oaxaca,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,1.600.444,-9.612.694,,,1780,,,,2004-11,,11,2004,2839861,2839861,PRESERVED_SPECIMEN,IBUNAM,MEXU,1172340,,Gerardo A. Salazar Ch.,,CC_BY_NC_4_0,,Kenia Velasco Gutierrez,,,2025-02-16T15:31:38.699Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera circumplexa,MX,-9,"18,55",46356779,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera circumplexa,,SPECIES,Acianthera circumplexa (Lindl.) Pridgeon & M.W.Chase,Acianthera circumplexa (Lindl.) Pridgeon & M.W. Chase,(Lindl.) Pridgeon & M.W. Chase,MX,"Ejido Barrio Lerdo, falda del volcan San Martin",Veracruz,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,18.55,-9.518.333,,,1500,,,,2005-05,,5,2005,2839802,2839802,PRESERVED_SPECIMEN,IBUNAM,MEXU,1176501,,Gerardo A. Salazar Ch.,,CC_BY_NC_4_0,,Thorsten KrÅ¡mer,,,2025-02-16T15:31:38.700Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hartwegiifolia,MX,-9,17,46356783,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera hartwegiifolia,,SPECIES,Acianthera hartwegiifolia (H.Wendl. & Kraenzl.) Solano & Soto Arenas,Acianthera hartwegiaefolia (H. Wendl. & Kraenzl.) Solano & Soto Arenas,(H. Wendl. & Kraenzl.) Solano & Soto Arenas,MX,Al N de Tres Marias,Guerrero,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,1.712.222,-9.869.333,,,2460,,,,2005-11,,11,2005,2839888,2839888,PRESERVED_SPECIMEN,IBUNAM,MEXU,1181049,,Gerardo A. Salazar Ch.,,CC_BY_NC_4_0,,L. Lozada,,,2025-02-16T15:31:38.712Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera angustifolia,MX,-9,17,46379250,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera angustifolia,,SPECIES,Pleurothallis angustifolia Lindl.,Pleurothallis angustifolia Lindley,Lindley,MX,"La Canada, km 5 carr. Ocozocoautla-Apicpac",Chiapas,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,1.680.056,-9.338.556,,,850,,,,,,,,2839978,2839975,PRESERVED_SPECIMEN,IBUNAM,MEXU,495363,,Miguel Angel Soto Arenas,,CC_BY_NC_4_0,,Francis Pimentel,,,2025-02-16T15:31:40.799Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera polystachya,VE,-6,10,46379589,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Pleurothallis chamensis Lindl.,Pleurothallis chamensis,,VE,"Anzoategui: ridges and tops of Montanas Negras, along the Sucre and Anzoategui",,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,10.075,-6.418.333,,,2175,175,,,29/11/1981,29,11,1981,2839453,8385149,PRESERVED_SPECIMEN,IBUNAM,MEXU,721541,,G. Carnevali,,CC_BY_NC_4_0,,G. Davidse,,,2025-02-16T15:31:32.970Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera boliviana,BO,-6,"-16,9",46379914,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera boliviana,,SPECIES,Pleurothallis boliviana Rchb.f.,Pleurothallis boliviana Reichenbach f.,Reichenbach f.,BO,"La Paz: Inquisivi: Hike from Rio Khatu Bridge, 3 km N of Inquisivi up the old",,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,-16.9,-6.713.333,,,2450,,,,1988-12,,12,1988,2787246,2840101,PRESERVED_SPECIMEN,IBUNAM,MEXU,903043,,G. Carnevali,,CC_BY_NC_4_0,,Marko Lewis,,,2025-02-16T15:31:32.123Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera tikalensis,MX,-8,18,46380033,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera tikalensis,,SPECIES,Pleurothallis tikalensis Correll & C.Schweinf.,Pleurothallis tikalensis Ames & C. Schewinf.,Ames & C. Schewinf.,MX,A 2 km al N de San Miguel,Campeche,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,1.810.194,-8.943.083,,,200,,,,1998-12,,12,1998,2839671,2839670,PRESERVED_SPECIMEN,IBUNAM,MEXU,1021130,,G. Carnevali,,CC_BY_NC_4_0,,Esteban Martinez Salas,,,2025-02-16T15:31:41.169Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera sicaria,HN,-8,15,46380037,84ff719a-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera sicaria,,SPECIES,Pleurothallis sicaria Lindl.,Pleurothallis sicaria Lindl.,Lindl.,HN,"Cascada de Rio Gua Gua, on East slopes of the Rio Guan Guan waterfall",,PRESENT,,b459e790-0d3c-11d9-8431-b8a03c50a862,1.549.444,-8.745.444,,,420,20,,,1995-04,,4,1995,2839590,2839584,PRESERVED_SPECIMEN,IBUNAM,MEXU,1025624,,R.L. Dressler,,CC_BY_NC_4_0,,Thomas Hawkins,,,2025-02-16T15:31:41.196Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,EC,-76,-2,47828932,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-B.Lojtnant13523,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana Lodd.,Pleurothallis lanceana Lodd.,,EC,"Montalvo, 0-1 km N and E of the military camp. Partly disturbed rain forest.",Pastaza,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-2.083,-76.966,2000,,250,0,,,18/05/1979,18,5,1979,7816126,5951596,PRESERVED_SPECIMEN,AU,AAU,B.Lojtnant13523,,,,CC_BY_4_0,,B. Lojtnant,,,2025-02-06T20:36:39.945Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera geminicaulina,EC,-78,-3,47829005,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-B.Lojtnant15655,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera geminicaulina,,SPECIES,Pleurothallis geminicaulina Ames,Pleurothallis geminicaulina Ames.,,EC,"Old road Quito - Santo Domingo, SW of Chiriboga, km 89-90 from Quito. Secondary subtropical moist forest.",Pichincha,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-333,-78.866,2000,,1100,0,,,08/07/1979,8,7,1979,2839962,2839961,PRESERVED_SPECIMEN,AU,AAU,B.Lojtnant15655,,C. A. Luer,,CC_BY_4_0,,B. Lojtnant,,,2025-02-06T20:36:40.063Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,EC,-76,-2,47829793,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-J.Brandbyge33880,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana Lodd.,Pleurothallis lanceana Lodd.,,EC,Lagunas de Cuyabeno. Periodically flooded lake forest on the SW part of the first lake.,Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-16,-76.183,2000,,300,0,,,21/08/1981,21,8,1981,7816126,5951596,PRESERVED_SPECIMEN,AU,AAU,J.Brandbyge33880,,"Christenson, E.A., 2000.",,CC_BY_4_0,,J. Brandbyge,,,2025-02-06T20:36:44.263Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera miqueliana,EC,"-75,25",-6,47829854,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-J.E.Lawesson44254,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Pleurothallis miqueliana (H.Focke) Lindl.,Pleurothallis migueliana (Focke)Lindl.,,EC,"Río Lagarto Cocha, near Redondo Cocha and Imuya Cocha. 2 hours in canoe from Río Aguarico. Flooded forest. Black water. Water level very high.",Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-583,-75.25,2000,,190,0,,,11/06/1983,11,6,1983,2839920,2839916,PRESERVED_SPECIMEN,AU,AAU,J.E.Lawesson44254,,"Luer, C. (MO), 1994.",,CC_BY_4_0,,J.E. Lawesson,,,2025-02-06T20:36:45.174Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,EC,-75,"-0,55",47829861,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-J.E.Lawesson44439,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana Lodd.,Pleurothallis lanceana Lodd.,,EC,Río Lagarto Cocha. Near Redondo Cocha. Terra firme. Primary rain forest.,Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-0.55,-75.216,2000,,190,0,,,16/06/1983,16,6,1983,7816126,5951596,PRESERVED_SPECIMEN,AU,AAU,J.E.Lawesson44439,,,,CC_BY_4_0,,J.E. Lawesson,,,2025-02-06T20:36:45.178Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera dodsonii,EC,-78,-4,47830549,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen26581,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera dodsonii,,SPECIES,Pleurothallis dodsonii Luer,Pleurothallis dodsonii Luer,,EC,"Río Borja, km 3. Riverside forest.",Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-433,-77.783,2000,,1770,0,,,21/09/1980,21,9,1980,2787721,9575200,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen26581,,,,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:47.633Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera pubescens,EC,-79,-3,47830671,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen4178,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pubescens,,SPECIES,Pleurothallis pubescens Lindl.,Pleurothallis pubescens Lindl.,,EC,Misión Bamboiza. Rain forest.,MORONA-SANTIAGO,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-3.483,-78.566,2000,,800,0,,,23/04/1973,23,4,1973,2839731,2839728,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen4178,,"Luer, C.A. (MO), 1990.",,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:46.483Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera polystachya,EC,-79,-3,47830678,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen4240,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Pleurothallis chamensis Lindl.,Pleurothallis chamensis Lindl.,,EC,Misión Bamboiza. Rain forest.,MORONA-SANTIAGO,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-3.483,-78.566,2000,,800,0,,,23/04/1973,23,4,1973,2839453,8385149,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen4240,,"C.H. Dodson (MO), 1991.",,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:46.483Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera sicaria,EC,"-78,1","0,9",47830730,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen6075,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera sicaria,,SPECIES,Pleurothallis sicaria Lindl.,Pleurothallis sicaria Lindl.,,EC,"Valle de Maldonado, km 71 on road Tulcán - Maldonado. Steep forested slopes.",Carchi,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,0.9,-78.1,2000,,2150,50,,,20/05/1973,20,5,1973,2839590,2839584,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen6075,,"Luer, C.A. (MO), 1994.",,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:46.732Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera pantasmoides,EC,-78,"-0,35",47830758,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen6866,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pantasmoides,,SPECIES,Pleurothallis pantasmoides C.Schweinf.,Pleurothallis pantasmoides C.Schweinf.,,EC,"Between Cuyua and Papallacta, 10 km E of Papallacta on road to Baeza. Rocky slope along the road.",Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-0.35,-78.016,2000,,2850,50,,,05/06/1973,5,6,1973,2839753,2839752,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen6866,,"Luer, C.A. (MO), 1994.",,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:47.039Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera dodsonii,EC,-78,"-0,35",47830765,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen6978,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera dodsonii,,SPECIES,Pleurothallis dodsonii Luer,Pleurothallis dodsonii Luer,,EC,1 km E of the oil pump station on road Papallacta - Baeza. Gallery vegetation along Río Papallacta.,Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-0.35,-78,2000,,2050,0,,,06/06/1973,6,6,1973,2787721,9575200,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen6978,,"Luer, C.A. (MO), 1996.",,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:46.563Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera geminicaulina,EC,-79,"-0,25",47830767,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen7005,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera geminicaulina,,SPECIES,Pleurothallis geminicaulina Ames,Pleurothallis geminicaulina Ames.,,EC,"""Fincha Carlita"", at km 13 on road Santo Domingo de los Colorados-Chone. Secondary rain forest and slopes with herb vegetation.",Pichincha,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-0.25,-79.233,2000,,550,0,,,10/06/1973,10,6,1973,2839962,2839961,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen7005,,"Luer, C.A. (MO), 1994.",,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:47.520Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera brunnescens,EC,-79,"-0,25",47830769,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-L.B.Holm-Nielsen7037,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera brunnescens,,SPECIES,Pleurothallis brunnescens Schltr.,Pleurothallis brunnescens Schltr.,,EC,"""Fincha Carlita"", at km 13 on road Santo Domingo de los Colorados-Chone. Secondary rain forest and slopes with herb vegetation.",Pichincha,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-0.25,-79.233,2000,,550,0,,,10/06/1973,10,6,1973,2839658,10725924,PRESERVED_SPECIMEN,AU,AAU,L.B.Holm-Nielsen7037,,"Luer, C.A. (MO), 1994.",,CC_BY_4_0,,L.B. Holm-Nielsen,,,2025-02-06T20:36:47.520Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
